/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_21_923.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_21_923.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_21_923.jpg, 0, 1, 0, 30.19018
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_023.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_023.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_023.jpg, -0.1345378, 1, 0, 30.18558
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_125.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_125.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_125.jpg, -0.004358768, 1, 0, 30.19005
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_229.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_229.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_229.jpg, 0, 1, 0, 30.19018
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_340.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_340.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_340.jpg, 0, 1, 0, 30.19023
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_440.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_440.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_440.jpg, 0, 1, 0, 30.19031
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_540.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_540.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_540.jpg, 0, 1, 0, 30.19024
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_641.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_641.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_641.jpg, 0, 1, 0, 30.19029
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_757.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_757.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_757.jpg, -0.200562, 1, 0, 30.17945
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_861.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_861.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_861.jpg, -0.11559, 1, 0, 30.19053
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_22_965.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_22_965.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_22_965.jpg, 0, 1, 0, 30.1897
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_073.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_073.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_073.jpg, 0, 1, 0, 30.19025
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_174.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_174.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_174.jpg, 0, 1, 0, 30.19033
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_278.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_278.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_278.jpg, 0, 1, 0, 30.1903
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_378.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_378.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_378.jpg, 0, 1, 0, 30.19032
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_489.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_489.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_489.jpg, 0, 1, 0, 30.19029
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_593.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_593.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_593.jpg, -0.200532, 1, 0, 30.17959
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_707.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_707.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_707.jpg, -0.04458261, 1, 0, 30.19063
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_810.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_810.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_810.jpg, 0, 1, 0, 30.19011
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_23_910.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_23_910.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_23_910.jpg, 0, 1, 0, 30.19025
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_023.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_023.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_023.jpg, 0, 1, 0, 30.19008
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_139.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_139.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_139.jpg, -0.152229, 1, 0, 30.18425
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_241.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_241.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_241.jpg, -0.1495678, 1, 0, 30.18905
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_344.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_344.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_344.jpg, 0, 1, 0, 30.18963
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_456.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_456.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_456.jpg, 0, 1, 0, 30.19027
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_573.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_573.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_573.jpg, 0, 1, 0, 30.1903
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_673.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_673.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_673.jpg, 0, 1, 0, 30.19032
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_774.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_774.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_774.jpg, 0, 1, 0, 30.19032
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_876.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_876.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_876.jpg, -0.1368452, 1, 0, 30.18528
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_24_988.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_24_988.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_24_988.jpg, -0.05836523, 1, 0, 30.19083
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_088.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_088.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_088.jpg, 0, 1, 0, 30.19009
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_189.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_189.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_189.jpg, 0, 1, 0, 30.1903
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_293.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_293.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_293.jpg, 0, 1, 0, 30.19028
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_393.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_393.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_393.jpg, -0.01283097, 1, 0, 30.19028
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_505.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_505.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_505.jpg, -0.310671, 1, 0, 30.16729
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_606.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_606.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_606.jpg, 0, 1, 0, 30.18935
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_709.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_709.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_709.jpg, 0, 1, 0, 30.19006
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_812.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_812.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_812.jpg, 0, 1, 0, 30.19028
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_25_912.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_25_912.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_25_912.jpg, -0.07140613, 1, 0, 30.18928
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_022.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_022.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_022.jpg, -0.2952991, 1, 0, 30.17065
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_121.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_121.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_121.jpg, -0.02081394, 1, 0, 30.18968
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_223.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_223.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_223.jpg, 0, 1, 0, 30.18995
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_326.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_326.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_326.jpg, -0.06920707, 1, 0, 30.18973
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_427.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_427.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_427.jpg, -0.1353543, 1, 0, 30.18926
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_529.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_529.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_529.jpg, 0, 1, 0, 30.19007
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_632.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_632.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_632.jpg, 0, 1, 0, 30.19027
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_735.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_735.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_735.jpg, 0, 1, 0, 30.19032
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_837.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_837.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_837.jpg, -0.07354796, 1, 0, 30.1891
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_26_940.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_26_940.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_26_940.jpg, -0.3801481, 1, 0, 30.15738
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_042.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_042.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_042.jpg, -0.06443703, 1, 0, 30.19098
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_145.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_145.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_145.jpg, 0, 1, 0, 30.18965
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_247.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_247.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_247.jpg, 0, 1, 0, 30.19027
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_347.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_347.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_347.jpg, 0, 1, 0, 30.19031
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_450.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_450.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_450.jpg, -0.07638896, 1, 0, 30.18906
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_553.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_553.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_553.jpg, -0.1825976, 1, 0, 30.18568
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_656.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_656.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_656.jpg, 0, 1, 0, 30.18974
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_759.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_759.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_759.jpg, 0, 1, 0, 30.19034
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_860.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_860.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_860.jpg, 0, 1, 0, 30.1903
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_27_963.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_27_963.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_27_963.jpg, -0.20253, 1, 0, 30.17978
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_066.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_066.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_066.jpg, -0.1413567, 1, 0, 30.18938
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_171.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_171.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_171.jpg, 0, 1, 0, 30.18982
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_273.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_273.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_273.jpg, 0, 1, 0, 30.19012
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_375.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_375.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_375.jpg, -0.1018503, 1, 0, 30.1881
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_488.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_488.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_488.jpg, -0.3045841, 1, 0, 30.17141
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_588.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_588.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_588.jpg, -0.001562834, 1, 0, 30.18904
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_688.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_688.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_688.jpg, 0, 1, 0, 30.18999
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_789.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_789.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_789.jpg, -0.1569479, 1, 0, 30.18547
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_893.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_893.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_893.jpg, -0.3186629, 1, 0, 30.17768
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_28_993.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_28_993.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_28_993.jpg, -0.01710892, 1, 0, 30.18939
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_29_105.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_29_105.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_29_105.jpg, 0, 1, 0, 30.18975
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_29_208.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_29_208.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_29_208.jpg, 0, 1, 0, 30.19014
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_29_309.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_29_309.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_29_309.jpg, 0, 1, 0, 30.1903
/Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/center_2020_07_29_19_26_29_422.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/left_2020_07_29_19_26_29_422.jpg, /Users/bryansimca20/Desktop/Behavioral Cloning/Simulator Data/IMG/right_2020_07_29_19_26_29_422.jpg, -0.1998271, 1, 0, 30.17985
